ParfumIndex,Parfum,Hersteller,Geschlecht,Score,Erscheinungsjahr,parfumeur,DuftnoteID,Duftnote,AllgemeineDuftnote,Duftgruppen
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",153.0,Lavendel,Lavendel,Blumige-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",287.0,Vetiver,Vetiver,Holzige-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",403.0,Tonkabohne,Tonka,Orientalische-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",438.0,Kardamom,Kardamom,Würzige-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",453.0,Bergamotte,Bergamotte,Zitrische-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",5587.0,Zedernholz,holzige Noten,Holzige-Noten
108,La Nuit de L'Homme Yves Saint Laurent  Eau de Toilette,Yves Saint Laurent,Männer,8.4,2009,"Anne Flipo,
Pierre Wargnye,
Dominique Ropion",7251.0,schwarzer Pfeffer,Pfeffer,Würzige-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,93.0,Aquatische Noten,maritime Noten,Aquatische-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,110.0,Weihrauch,Weihrauch,Orientalische-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,189.0,Rosengeranie,Rosen,Blumige-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,207.0,Patchouli,Patchouli,Orientalische-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,375.0,Rosmarin,Rosmarin,Krautige-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,376.0,Salbei,Salbei,Krautige-Noten
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,430.0,Würzige Noten,Würzige Noten,
109,Acqua di Giò Profumo Giorgio Armani  Parfum,Giorgio Armani,Männer,8.2,2015,Alberto Morillas,453.0,Bergamotte,Bergamotte,Zitrische-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,24.0,Koriander,Koriander,Würzige-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,27.0,Amber,Amber,Amber-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,171.0,Orangenblüte,Orangenblüte,Blumige-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,342.0,Zeder,Zeder,
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,351.0,Basilikum,Basilikum,Krautige-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,421.0,Tabak,Tabak,Tabak-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,437.0,Ingwer,Ingwer,Würzige-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,438.0,Kardamom,Kardamom,Würzige-Noten
110,The One for Men Dolce & Gabbana  Eau de Parfum,Dolce Gabbana,Männer,8.4,2015,Olivier Polge,458.0,Grapefruit,Grapefruit,Zitrische-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,11.0,Safran,Safran,Würzige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,27.0,Amber,Amber,Amber-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,147.0,Jasmin,Jasmin,Blumige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,168.0,Neroli,Neroli,Blumige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,171.0,Orangenblüte,Orangenblüte,Blumige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,188.0,Rose,Rosen,Blumige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,332.0,Sandelholz,Sandelholz,Mineralische-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,404.0,Vanille,Vanille,Orientalische-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,438.0,Kardamom,Kardamom,Würzige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,442.0,Muskat,Muskat,Würzige-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,463.0,Mandarine,Mandarine,Zitrische-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,3850.0,Kulfi,Kulfi,Gourmand-Noten
111,Noir Extreme Tom Ford  Eau de Parfum,Tom Ford,Männer,8.5,2015,Sonia Constant,5328.0,Mastixharz,Mastixharz,Balsamische-Noten
112,Le Mâle Le Parfum Jean Paul Gaultier ,Jean Paul Gaultier,Männer,8.4,2020,"Nathalie Gracia-Cetto,
Quentin Bisch,
Louise Turner",146.0,Iris,Iris,Blumige-Noten
112,Le Mâle Le Parfum Jean Paul Gaultier ,Jean Paul Gaultier,Männer,8.4,2020,"Nathalie Gracia-Cetto,
Quentin Bisch,
Louise Turner",153.0,Lavendel,Lavendel,Blumige-Noten
112,Le Mâle Le Parfum Jean Paul Gaultier ,Jean Paul Gaultier,Männer,8.4,2020,"Nathalie Gracia-Cetto,
Quentin Bisch,
Louise Turner",404.0,Vanille,Vanille,Orientalische-Noten
112,Le Mâle Le Parfum Jean Paul Gaultier ,Jean Paul Gaultier,Männer,8.4,2020,"Nathalie Gracia-Cetto,
Quentin Bisch,
Louise Turner",438.0,Kardamom,Kardamom,Würzige-Noten
112,Le Mâle Le Parfum Jean Paul Gaultier ,Jean Paul Gaultier,Männer,8.4,2020,"Nathalie Gracia-Cetto,
Quentin Bisch,
Louise Turner",5773.0,orientalische Hölzer,orientalische Hölzer,Holzige-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,23.0,holzige Noten,holzige Noten,Holzige-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,342.0,Zeder,Zeder,
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,404.0,Vanille,Vanille,Orientalische-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,463.0,Mandarine,Mandarine,Zitrische-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,4918.0,haitianisches Vetiver,haitianisches Vetiver,Holzige-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,5886.0,neukaledonisches Sandelholz,Sandelholz,Mineralische-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,6747.0,venezolanische Tonkabohne,Tonka,Orientalische-Noten
113,Bleu de Chanel Chanel  Eau de Parfum,Chanel,Männer,8.2,2014,Jacques Polge,7635.0,sizilianische Zitrone,Zitrone,Zitrische-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,207.0,Patchouli,Patchouli,Orientalische-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,287.0,Vetiver,Vetiver,Holzige-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,289.0,Benzoe,Benzoe,Harzige-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,342.0,Zeder,Zeder,
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,444.0,Pfeffer,Pfeffer,Würzige-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,458.0,Grapefruit,Grapefruit,Zitrische-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,466.0,Orange,Orange,Zitrische-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,3135.0,Rosengeranienblatt,Rosen,Blumige-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,6320.0,Feuerstein,Feuerstein,Mineralische-Noten
114,Terre d'Hermès Hermès  Eau de Toilette,Hermes,Männer,8.1,2006,Jean-Claude Ellena,7245.0,rosa Pfeffer,Pfeffer,Würzige-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,332.0,Sandelholz,Sandelholz,Mineralische-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,342.0,Zeder,Zeder,
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,343.0,Zypresse,Zypresse,Holzige-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,369.0,Minze,Minze,Krautige-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,370.0,Muskatellersalbei,Muskatellersalbei,Krautige-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,403.0,Tonkabohne,Tonka,Orientalische-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,463.0,Mandarine,Mandarine,Zitrische-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,6522.0,weißer Moschus,Moschus,Moschus-Noten
115,Allure Homme Sport Eau Extrême Chanel ,Chanel,Männer,8.3,2012,Jacques Polge,7251.0,schwarzer Pfeffer,Pfeffer,Würzige-Noten
116,Dior Homme Parfum Dior ,Dior,Männer,8.7,2014,François Demachy,92.0,Leder,Leder,Animalische-Noten
116,Dior Homme Parfum Dior ,Dior,Männer,8.7,2014,François Demachy,1014.0,florentinische Schwertlilie,florentinische Schwertlilie,Blumige-Noten
116,Dior Homme Parfum Dior ,Dior,Männer,8.7,2014,François Demachy,5868.0,ceylonesisches Sandelholz,Sandelholz,Mineralische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",92.0,Leder,Leder,Animalische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",110.0,Weihrauch,Weihrauch,Orientalische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",332.0,Sandelholz,Sandelholz,Mineralische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",403.0,Tonkabohne,Tonka,Orientalische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",404.0,Vanille,Vanille,Orientalische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",435.0,Gewürze,Gewürze,Würzige-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",453.0,Bergamotte,Bergamotte,Zitrische-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",2907.0,bulgarische Rose,Rosen,Blumige-Noten
117,L'Homme Idéal Guerlain  Eau de Parfum,Guerlain,Männer,8.4,2016,"Thierry Wasser,
Delphine Jelk",3366.0,Mandel,Nüsse,Fruchtige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,89.0,Ambra,Ambra,Animalische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,92.0,Leder,Leder,Animalische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,153.0,Lavendel,Lavendel,Blumige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,159.0,Maiglöckchen,Maiglöckchen,Blumige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,287.0,Vetiver,Vetiver,Holzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,289.0,Benzoe,Benzoe,Harzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,293.0,Galbanum,Galbanum,Harzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,295.0,Labdanum,Labdanum,Harzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,349.0,Artemisia,Artemisia,Krautige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,381.0,Thymian,Thymian,Krautige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,395.0,Moschus,Moschus,Moschus-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,404.0,Vanille,Vanille,Orientalische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,453.0,Bergamotte,Bergamotte,Zitrische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,458.0,Grapefruit,Grapefruit,Zitrische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,461.0,Limette,Limetten,Zitrische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,472.0,Zitrone,Zitrone,Zitrische-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,1232.0,Mairose,Rosen,Blumige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,2336.0,Grasse-Jasmin,Jasmin,Blumige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,3413.0,Schwarze Johannisbeere,Schwarze Johannisbeere,
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,3460.0,Apfel,Apfel,Fruchtige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,4541.0,Cypriol,Cypriol,Grüne-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,5587.0,Zedernholz,holzige Noten,Holzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,7245.0,rosa Pfeffer,Pfeffer,Würzige-Noten
118,Elysium Parfum Cologne Roja Parfums  Eau de Parfum,Roja Parfums,Männer,8.4,2017,Roja Dove,7520.0,Wacholderbeere,Wacholderbeere,Würzige-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,6.0,Bourbon-Vanille,Vanille,Orientalische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,27.0,Amber,Amber,Amber-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,92.0,Leder,Leder,Animalische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,403.0,Tonkabohne,Tonka,Orientalische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,437.0,Ingwer,Ingwer,Würzige-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,453.0,Bergamotte,Bergamotte,Zitrische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,472.0,Zitrone,Zitrone,Zitrische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,4918.0,haitianisches Vetiver,haitianisches Vetiver,Holzige-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,5587.0,Zedernholz,holzige Noten,Holzige-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,5886.0,neukaledonisches Sandelholz,Sandelholz,Mineralische-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,6522.0,weißer Moschus,Moschus,Moschus-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,7245.0,rosa Pfeffer,Pfeffer,Würzige-Noten
119,Allure Homme Édition Blanche Chanel  Eau de Parfum,Chanel,Männer,8.5,2014,Jacques Polge,7251.0,schwarzer Pfeffer,Pfeffer,Würzige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",5.0,Amberholz,Amber,Amber-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",153.0,Lavendel,Lavendel,Blumige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",286.0,Veilchenblatt,Veilchenblatt,Blumige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",376.0,Salbei,Salbei,Krautige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",404.0,Vanille,Vanille,Orientalische-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",450.0,Wacholder,Wacholder,Würzige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",451.0,Zimt,Zimt,Würzige-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",584.0,Wildleder,Leder,Animalische-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",3620.0,Toffee,Toffee,Gourmand-Noten
120,Emporio Armani - Stronger with You Intensely Giorgio Armani ,Giorgio Armani,Männer,8.3,2018,"Cécile Matton,
Mane",7245.0,rosa Pfeffer,Pfeffer,Würzige-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,24.0,Koriander,Koriander,Würzige-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,110.0,Weihrauch,Weihrauch,Orientalische-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,145.0,Immortelle,Immortelle,Blumige-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,172.0,Orchidee,Orchidee,Blumige-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,188.0,Rose,Rosen,Blumige-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,207.0,Patchouli,Patchouli,Orientalische-Noten
121,Jubilation XXV Man Amouage ,Amouage,Männer,8.3,2008,Bertrand Duchaufour,237.0,Honig,Honig,Gourmand-Noten
